0.8773232419,0.07489191534,0.4740201791,-0.02145464011,0.9928812974,-0.1171598386,-0.4794200951,0.09261711704,0.8726846178
0.8750266376,-0.2174708221,0.4324752305,-0.1782796564,0.6858325243,0.7055849437,-0.4500497168,-0.6945071563,0.5613511042
0.7647964736,-0.1186331475,-0.6332555016,0.614672542,-0.1601439781,0.7723545639,-0.1930389081,-0.9799388157,-0.04955701139
-0.0525463544,-0.9947250041,0.08809680443,0.8521800019,0.001324428246,0.5232470642,-0.520603616,0.1025690606,0.847615162
0.9576726509,-0.02714533778,-0.2865767337,-0.1339627088,0.8391415209,-0.5271579466,0.2547883167,0.5432353437,0.7999864218
-0.4289182114,0.8186071066,0.3819837339,-0.9012328324,-0.4166644523,-0.1190382961,0.06171344816,-0.3953139755,0.916470573
-0.9381065707,0.1886080197,0.2904876537,0.3366899379,0.2999427995,0.8925660775,0.08121544029,0.9351263722,-0.3448807335
-0.2735157989,0.3473373141,0.8969648254,0.1595871079,-0.903212687,0.3984203772,0.9485362738,0.2521182902,0.1916123823
0.1365235808,0.117884259,0.9835977904,-0.6350667086,0.7724445932,-0.004430141536,-0.760297039,-0.6240453925,0.1803212702
0.7836469293,0.6153707464,0.08494901141,-0.5836701788,0.7761931175,-0.2384394402,-0.2126654943,0.1372701305,0.9674349068
0.3009600188,0.760131571,-0.5758672258,-0.9472594135,0.308006811,-0.0884952424,0.1101030002,0.5721291804,0.8127395218
-0.8052702263,0.5448125557,0.2339212297,-0.4887692755,-0.3866519784,-0.7820516881,-0.3356254727,-0.7440964499,0.5776469643
0.7075375045,-0.5844947875,-0.397185754,-0.3290044868,0.2249668757,-0.9171400942,0.6254172427,0.7795869087,-0.03312890578
-0.4181966274,-0.6828591525,0.5990116515,0.8807377527,-0.1434445833,0.4513586849,-0.2222894323,0.7163288556,0.6614078764
0.7251104262,-0.3346667726,-0.6018413588,0.02348920952,-0.8614370899,0.507320803,-0.6882318845,-0.3820003814,-0.6167759575
-0.6026249716,0.6399512631,-0.4767656913,-0.3021675902,-0.7359313201,-0.605887646,-0.7386053689,-0.2210598855,0.6368631219
0.9961134227,-0.001314471115,-0.08806997961,-0.007291715349,0.9952257638,-0.09732681999,0.08777744602,0.097590733,0.9913481572
0.393695367,0.9185888265,0.03461973138,0.3271300582,-0.1752006232,0.9285960729,0.8590633755,-0.354258817,-0.3694736899
0.5566913957,0.6631499189,-0.5003267682,-0.5362041144,-0.1731687496,-0.8261342094,-0.6344917948,0.7281790777,0.2591821621
0.7540943518,-0.6494100427,0.09802196192,0.006635524259,0.1567753355,0.9876120007,-0.6567325775,-0.7441022045,0.1225325711
-0.1053985772,0.8596343129,-0.4999199816,-0.1368263384,-0.5104749873,-0.8489368884,-0.984971925,-0.02107451958,0.1714239527
0.9443432823,-0.2616595373,-0.1993741502,0.3142466469,0.5383010446,0.7819725253,-0.09728725587,-0.8011031594,0.5905666075
0.6628326735,0.591945003,0.4585345793,-0.54940711,0.8005582205,-0.239287198,-0.508728488,-0.09331478484,0.8558549389
-0.1560433601,0.002874285289,0.9877460242,-0.9665299766,-0.2066114787,-0.1520904374,0.2036425154,-0.9784188445,0.03501843228
0.9299729343,0.1348356689,0.3420083097,0.09840372612,0.8050641553,-0.5849687278,-0.3542132806,0.5776599763,0.7354195426
-0.9298079274,0.3436608332,0.1317362894,0.186968426,0.7493607132,-0.6352175448,-0.3170173905,-0.5659997821,-0.7610152566
-0.7027810011,-0.709844662,-0.04711072368,0.4985518479,-0.4441860823,-0.7444090134,0.5074888368,-0.54664365,0.6660599076
0.8981848426,0.4255103327,0.1104759938,-0.4065975687,0.8996162488,-0.1592765586,-0.1671598206,0.09814052027,0.9810331456
0.4489931864,-0.2607070566,0.8546560415,-0.338642766,0.8354852273,0.4327649616,-0.8268773764,-0.4837316049,0.2868406157
0.2917485123,0.9293668168,0.2261860416,-0.7084993514,0.3688412838,-0.6016517069,-0.6425818816,0.01527832663,0.7660646827
-0.3225933706,-0.1827330618,0.9287314711,0.6929851365,-0.7139501544,0.1002336156,0.6447519817,0.6759318051,0.3569468825
-0.989894104,0.02454695425,-0.1396678557,0.111244521,-0.4763863483,-0.8721701117,-0.08794497958,-0.8788933349,0.4688413232
0.2728904457,-0.3605075874,-0.8919445521,-0.3830712929,0.8097463975,-0.4444852711,0.8824892006,0.4629741365,0.08287194773
0.8163502438,-0.4627112951,0.3456451024,0.4215623871,0.06829754395,-0.9042237551,0.3947878332,0.8838742574,0.2508163948
0.9525657846,-0.2932538978,-0.08136693096,0.3036821149,0.8984529963,0.3171110002,-0.01988967394,-0.3267787704,0.9448915473
-0.1126835617,-0.6829187328,0.72175094,0.9910977099,-0.129084611,0.0325958993,0.07090658906,0.7189987257,0.6913849058
-0.7046362163,-0.5847527862,-0.4019352955,0.2808513056,-0.7500301181,0.5988132982,-0.6516213217,0.3090614842,0.692726968
-0.9710009648,0.09107146494,0.2210500277,-0.2362875664,-0.5063640488,-0.8293151608,0.0364048404,-0.8574971944,0.5131990347
0.9971332136,-0.07549789035,-0.005042103227,0.07317269418,0.9790973398,-0.1897739603,0.0192642435,0.1888609746,0.981814861
-0.2566230986,0.07056673944,-0.9639320103,-0.1309769509,0.9855918919,0.1070217776,0.9575957517,0.1537171358,-0.2436830289
0.3603698441,-0.8154644993,0.4529362272,0.9207348348,0.2330846902,-0.3129199437,0.149602605,0.5298010736,0.8348232645
