500 0 0.
500 250 0. 
500 500 0.
500 1000 0.
500 2000 0.
500 0 4.
500 250 4. 
500 500 4.
500 1000 4.
500 2000 4.
500 0 8.
500 250 8. 
500 500 8.
500 1000 8.
500 2000 8.
500 0 12.
500 250 12. 
500 500 12.
500 1000 12.
500 2000 12.
