0 20. 0.6
0 20. 0.8
0 20. 1.0
0 40. 0.6
0 40. 0.8
0 40. 1.00
0 60. 0.6
0 60. 0.8
0 60. 1.0
0 80. 0.6
0 80. 0.8
0 80. 1.0
0 100. 0.6
0 100. 0.8
0 100. 1.0
