0.005	1.	15.	1.1592794807274085	3
0.005	1.1	15.	1.1592794807274085	3
0.005	1.2	15.	1.1592794807274085	3
0.005	1.3	15.	1.1592794807274085	3
0.005	1.4	15.	1.1592794807274085	3
0.005	1.5	15.	1.1592794807274085	3
0.005	1.6	15.	1.1592794807274085	3
0.005	1.7	15.	1.1592794807274085	3
0.005	1.8	15.	1.1592794807274085	3
0.005	1.9	15.	1.1592794807274085	3
0.005	2.	15.	1.1592794807274085	3
0.005	2.1	15.	1.1592794807274085	3
0.005	2.2	15.	1.1592794807274085	3
0.005	2.3	15.	1.1592794807274085	3
0.005	2.4	15.	1.1592794807274085	3
0.005	2.5	15.	1.1592794807274085	3
0.005	2.6	15.	1.1592794807274085	3
0.005	2.7	15.	1.1592794807274085	3
0.005	2.8	15.	1.1592794807274085	3
0.005	2.9	15.	1.1592794807274085	3
0.005	3.	15.	1.1592794807274085	3
