0.02	10.	6.	6.	50.	4000	2000	0.001
0.02	10.	8.	8.	50.	4000	2000	0.001
0.02	10.	6.	6.	50.	4000	2000	0.01
0.02	10.	8.	8.	50.	4000	2000	0.01
0.02	10.	6.	6.	50.	4000	2000	0.1
0.02	10.	8.	8.	50.	4000	2000	0.1
0.02	10.	6.	6.	50.	4000	2000	0.9
0.02	10.	8.	8.	50.	4000	2000	0.9
0.02	10.	6.	6.	50.	4000	2500	0.001
0.02	10.	8.	8.	50.	4000	2500	0.001
0.02	10.	6.	6.	50.	4000	2500	0.01
0.02	10.	8.	8.	50.	4000	2500	0.01
0.02	10.	6.	6.	50.	4000	2500	0.1
0.02	10.	8.	8.	50.	4000	2500	0.1
0.02	10.	6.	6.	50.	4000	2500	0.9
0.02	10.	8.	8.	50.	4000	2500	0.9
0.02	10.	6.	6.	50.	4000	3000	0.001
0.02	10.	8.	8.	50.	4000	3000	0.001
0.02	10.	6.	6.	50.	4000	3000	0.01
0.02	10.	8.	8.	50.	4000	3000	0.01
0.02	10.	6.	6.	50.	4000	3000	0.1
0.02	10.	8.	8.	50.	4000	3000	0.1
0.02	10.	6.	6.	50.	4000	3000	0.9
0.02	10.	8.	8.	50.	4000	3000	0.9
0.02	11.	6.	6.	50.	4000	2000	0.001
0.02	11.	8.	8.	50.	4000	2000	0.001
0.02	11.	6.	6.	50.	4000	2000	0.01
0.02	11.	8.	8.	50.	4000	2000	0.01
0.02	11.	6.	6.	50.	4000	2000	0.1
0.02	11.	8.	8.	50.	4000	2000	0.1
0.02	11.	6.	6.	50.	4000	2000	0.9
0.02	11.	8.	8.	50.	4000	2000	0.9
0.02	11.	6.	6.	50.	4000	2500	0.001
0.02	11.	8.	8.	50.	4000	2500	0.001
0.02	11.	6.	6.	50.	4000	2500	0.01
0.02	11.	8.	8.	50.	4000	2500	0.01
0.02	11.	6.	6.	50.	4000	2500	0.1
0.02	11.	8.	8.	50.	4000	2500	0.1
0.02	11.	6.	6.	50.	4000	2500	0.9
0.02	11.	8.	8.	50.	4000	2500	0.9
0.02	11.	6.	6.	50.	4000	3000	0.001
0.02	11.	8.	8.	50.	4000	3000	0.001
0.02	11.	6.	6.	50.	4000	3000	0.01
0.02	11.	8.	8.	50.	4000	3000	0.01
0.02	11.	6.	6.	50.	4000	3000	0.1
0.02	11.	8.	8.	50.	4000	3000	0.1
0.02	11.	6.	6.	50.	4000	3000	0.9
0.02	11.	8.	8.	50.	4000	3000	0.9
