den=0.005_i1=12._i2=12._i3=4._i4=60._m1=4000_m2=16000_rate=0.001 74.822 1.4
den=0.005_i1=12._i2=12._i3=4._i4=60._m1=8000_m2=16000_rate=0.001 74.822 1.4
den=0.005_i1=12._i2=12._i3=4._i4=60._m1=12000_m2=16000_rate=0.001 74.822 1.4
den=0.005_i1=12._i2=12._i3=4._i4=60._m1=16000_m2=16000_rate=0.001 74.822 1.4
