-0.735919,0.556238,-0.386034,0.676873,0.618162,-0.399648,0.0163326,-0.555405,-0.83142
-0.425008,0.877153,0.223541,0.519733,0.43866,-0.733113,-0.741111,-0.195397,-0.64232
-0.150372,0.455328,0.877534,0.509185,0.796512,-0.326035,-0.847419,0.397801,-0.351619
-0.281368,-0.807553,-0.518353,-0.628479,-0.253121,0.735489,-0.725152,0.532717,-0.43631
-0.676776,0.453545,0.579889,-0.464859,-0.874069,0.141103,0.570859,-0.174071,0.802383
0.390154,0.490994,-0.778912,-0.746311,-0.326818,-0.579837,-0.539259,0.807536,0.238925
-0.5994,-0.372577,-0.708453,-0.622731,0.773136,0.120279,0.502917,0.513272,-0.695433
-0.162243,0.882718,0.441006,-0.898317,0.0527979,-0.436165,-0.408295,-0.466928,0.784394
0.884918,-0.124219,-0.448875,0.0566155,-0.92794,0.368404,-0.462292,-0.351421,-0.814119
0.551107,-0.488516,-0.676486,0.374379,0.869292,-0.322757,0.745736,-0.0753887,0.661963
-0.938661,-0.227233,-0.259386,0.0542684,0.645476,-0.76185,0.340545,-0.729195,-0.593552
0.127058,-0.378011,-0.917041,-0.188521,-0.916885,0.351826,-0.973815,0.12818,-0.18776
-0.40726,-0.16567,0.898161,-0.883792,-0.176521,-0.433304,0.230329,-0.970255,-0.0745281
-0.772055,0.0565565,0.633034,0.00715574,0.996743,-0.0803237,-0.635515,-0.0574845,-0.769946
0.891909,0.165044,0.421021,0.319101,-0.889392,-0.327347,0.320427,0.426312,-0.845923
-0.08894,-0.752501,-0.652558,0.0114045,0.654342,-0.756113,0.995972,-0.0746908,-0.0496153
-0.379266,0.925026,-0.0220229,0.921135,0.379709,0.0856257,0.0875683,0.0121889,-0.996084
-0.264809,-0.728669,0.631599,-0.849678,0.486036,0.204491,-0.455986,-0.482505,-0.747841
0.34289,0.936756,-0.0701046,-0.422071,0.220306,0.879387,0.839215,-0.271944,0.470919
0.924318,-0.185545,-0.33348,-0.369778,-0.651477,-0.662452,-0.0943395,0.73563,-0.670782
-0.375962,0.87888,0.293636,-0.0514155,0.29661,-0.953614,-0.925208,-0.37362,-0.0663261
0.143415,0.97674,0.159411,0.958136,-0.0967006,-0.269489,-0.247805,0.191386,-0.949718
-0.927529,-0.312568,-0.204918,-0.153192,0.81804,-0.554385,0.340914,-0.482817,-0.806638
0.571619,0.815773,0.0881221,0.597856,-0.487648,0.636214,0.561979,-0.310988,-0.766464
-0.55934,-0.0806304,-0.825008,-0.285715,0.953023,0.100568,0.778142,0.291969,-0.556101
0.79951,0.352888,0.48606,0.357324,0.371023,-0.857124,-0.482808,0.85896,0.170541
0.114188,0.531397,-0.839392,0.620841,-0.697782,-0.35729,-0.775575,-0.480331,-0.409591
-0.519301,0.668033,0.532972,0.736405,0.033347,0.675719,0.433629,0.743384,-0.50926
-0.797023,0.590385,0.127278,-0.602815,-0.764752,-0.227525,-0.0369909,-0.258068,0.965418
0.527753,-0.207219,-0.823733,0.312543,-0.854372,0.415168,-0.789806,-0.476559,-0.386133
-0.855238,0.360308,0.372487,0.335338,-0.163242,0.927847,0.395117,0.918439,0.018786
0.98347,0.181051,-0.00259174,-0.0655318,0.342553,-0.93721,-0.168795,0.921888,0.348755
0.97312,0.0432344,0.226206,-0.00754331,0.987677,-0.156322,-0.230177,0.150414,0.961454
0.426858,-0.556174,-0.713065,0.270726,0.830941,-0.486051,0.862844,0.0144296,0.505265
-0.416207,-0.806155,0.420578,-0.279942,0.553685,0.784261,-0.865104,0.208677,-0.456124
