39.0781,39.8915,22.4101
39.1296,38.6844,23.2493
39.7559,39.9989,23.4307
38.5251,38.9903,22.4166
40.0022,39.0294,23.6929
38.7779,40.6473,23.212
38.5003,37.9449,22.6731
40.7737,39.7229,23.3671
38.0666,39.8221,22.9515
39.3199,38.2464,24.2515
39.7957,41.0641,23.1326
37.6886,38.138,22.0791
40.9233,39.0535,24.1363
38.3031,40.8557,22.3039
38.6207,37.6107,23.7005
40.8351,40.6436,23.7913
37.2541,39.1559,22.4196
40.3687,37.9729,24.0787
38.841,41.7067,23.5487
37.4958,37.5242,22.9554
41.5707,40.0667,24.5854
37.4262,40.3712,22.2897
39.6415,37.637,23.3172
40.0862,41.5488,24.0292
36.6379,38.3482,22.5105
41.3194,38.3642,23.2489
38.9009,42.0112,22.5113
38.4346,36.8583,22.8102
41.8891,40.4289,23.4547
37.1576,40.1982,23.3391
39.9681,37.0469,24.2016
39.8599,42.1854,23.2884
36.6179,37.1846,22.368
41.9778,39.1131,23.9886
37.493,41.7117,22.4011
38.8625,36.6289,23.823
41.3673,41.563,24.0677
36.7306,39.047,23.3375
41.4452,37.5934,24.2986
38.9681,42.7196,23.3524
37.2977,36.2665,22.857
42.7708,40.0404,24.177
36.6378,41.0419,22.847
39.7677,36.3793,23.3453
40.8573,42.5319,23.7463
35.9499,37.8248,23.505
42.3404,38.1352,23.706
37.9577,42.2682,23.0713
38.2867,35.864,23.1319
42.2955,41.0884,24.0342
35.9393,39.8985,23.0485
40.8931,36.5351,23.3181
39.8678,43.2556,23.7045
36.6588,37.0312,23.4896
43.198,38.9444,24.1419
37.0224,42.1175,23.6033
39.2122,35.5561,23.6265
42.0025,42.2316,23.328
35.646,38.8542,23.2664
41.732,37.2185,23.1766
38.2179,43.38,22.7357
37.3604,36.0859,23.8836
42.8627,40.973,23.1598
36.0096,40.7987,23.824
40.3381,36.0654,24.1443
40.5627,43.1054,22.8279
35.6121,36.964,22.998
42.9901,38.6048,22.9775
36.9547,42.6314,22.547
38.5862,35.5933,24.5296
42.13,42.1632,24.5859
35.7574,39.4218,24.1295
41.73,36.5722,24.0311
39.2414,43.5613,22.7308
36.0391,35.8441,23.2889
43.8779,39.9731,23.648
35.8488,41.841,23.817
40.1559,35.1255,23.6887
41.6667,43.2098,23.0662
35.0155,37.9769,23.0592
43.1783,37.5872,23.1999
37.3738,43.438,23.3033
37.8102,35.0932,23.6294
43.1014,41.6809,24.2067
34.949,40.1898,23.8304
41.4708,35.5583,23.4881
40.1315,44.1594,22.8622
35.9611,36.5369,24.0717
44.1644,39.1095,23.0402
35.8887,42.7534,23.2057
39.6311,34.6492,24.7168
42.7053,42.9762,23.3466
34.6685,38.8744,23.6975
42.6965,36.8368,23.7573
38.3557,43.8234,23.7066
36.6105,35.1643,23.8487
43.9875,41.0236,23.3226
34.9647,41.416,24.2693
40.9644,34.618,24.2285
41.2954,44.2039,23.026
34.818,36.832,23.7686
44.0338,38.093,23.5976
36.3358,43.6969,23.2728
38.6488,34.3262,24.3463
42.9149,42.8124,24.4752
34.5618,39.6074,24.6323
42.4694,35.7825,23.8645
39.2886,44.3149,23.6971
35.5493,35.4773,24.2405
45.0244,39.7565,23.1892
34.9861,42.4381,24.1624
40.1646,33.6581,24.7105
42.4699,44.0878,23.2447
34.0764,37.9129,23.8967
43.8219,36.9889,24.106
37.033,44.4354,23.6669
37.5163,34.7547,24.5437
44.1745,41.7218,24.0588
34.477,40.8133,25.0012
42.0142,34.7573,24.0329
40.5677,44.9885,23.6705
34.9432,36.3328,24.7855
45.0016,38.5459,23.8533
35.3385,43.4142,23.7876
39.2426,33.8086,25.3595
43.0031,43.7561,24.0395
33.7693,38.8817,24.615
43.5774,35.9999,23.9288
38.4448,44.8397,23.479
36.4972,35.1875,25.0279
45.0455,40.7518,23.86
35.0588,42.0376,25.228
41.0944,34.482,25.3097
41.8958,44.9123,23.7061
33.7824,36.9314,24.2844
44.6283,37.6989,24.5346
36.0424,44.4099,24.1377
38.1267,33.8345,25.1479
44.0499,42.7894,24.1807
33.9421,39.9138,25.6249
43.0587,34.781,23.7134
39.5027,45.4067,23.3588
35.222,35.3632,25.3959
45.4614,39.6972,24.3485
35.1794,43.2332,25.1631
40.2387,33.8667,25.7656
42.4723,44.8035,24.5374
33.1543,37.8675,24.481
44.7745,36.5386,24.2977
37.6181,45.1525,24.2364
36.6062,34.2024,24.4719
45.181,41.7347,23.5598
34.049,41.8997,24.5569
42.1224,34.4198,25.0101
41.3013,45.4849,22.8882
34.261,35.9777,23.9284
44.8232,38.6868,25.0077
35.1946,44.5327,23.1939
38.7976,33.1273,24.6127
43.6936,43.3938,25.0211
33.4059,40.0475,24.7685
43.2461,35.2246,24.6838
39.1713,45.2831,24.3909
35.5844,34.5213,24.7825
45.9192,40.2659,23.6069
34.1603,43.0264,24.6059
41.2677,33.4296,25.0602
42.8696,45.0907,23.3564
32.9962,37.3959,23.5008
44.2909,36.8794,25.1932
36.6325,45.4077,24.1561
37.2882,33.4076,24.5545
45.1489,42.3792,24.4506
33.1902,41.2576,24.3942
42.6868,33.9615,24.2817
40.4061,46.0178,23.2846
34.1494,35.7352,25.1856
46.0618,38.3082,24.1359
34.3501,44.0469,24.3998
39.7189,32.7901,25.343
43.4365,44.3997,25.3396
32.817,38.9354,24.1879
44.2191,35.5381,24.529
38.3893,46.0083,23.8518
36.1125,34.3006,25.7461
45.932,41.257,24.1823
33.9459,42.3617,25.5137
41.903,33.784,26.0801
42.2863,45.9836,23.3092
32.8611,36.3002,23.6284
45.0642,37.7132,25.4552
35.5092,45.4217,24.0545
37.9944,32.468,24.6512
44.7147,43.1706,25.1719
32.8707,40.5893,25.643
43.9216,34.1769,23.9592
39.7977,46.1123,24.1539
34.4359,34.7271,25.0052
46.4507,39.4227,23.8264
34.5089,44.1757,25.3917
40.789,32.4007,25.2667
43.2393,45.4656,24.3722
32.0892,38.1456,23.6512
44.3162,35.8307,25.5309
37.2807,46.2811,23.7343
36.2676,33.3293,24.8967
45.6358,41.5243,25.1739
32.8702,41.7676,25.2782
42.4054,33.3667,25.332
41.3199,46.5326,23.4653
33.1787,35.7565,24.5626
46.1017,38.2407,25.2889
34.4074,45.3857,23.958
38.9158,32.0614,24.6334
44.5614,44.1527,25.4733
32.4379,39.6951,25.071
44.2392,34.4615,24.9262
38.9042,46.2507,24.7666
34.9552,33.9446,25.4228
46.8922,40.3352,24.039
33.7636,43.5083,25.6989
41.0725,33.0109,26.1211
43.4044,46.144,23.5644
31.7457,37.0711,23.6385
45.1452,36.4491,25.6949
36.1244,46.2979,23.9397
36.9148,32.349,24.4277
45.7207,42.5381,25.37
32.1321,41.5828,24.5058
43.2641,33.1175,24.4443
40.4804,46.9753,23.9473
33.3791,34.8406,25.1679
46.6696,39.0649,25.0311
34.2212,45.2324,25.0378
39.812,31.6318,25.2511
44.2346,44.8501,24.6215
31.7863,38.7435,24.615
45.1089,35.2192,25.0031
37.9045,46.8179,24.4608
35.5961,33.3727,26.0748
46.6861,41.1376,25.0538
32.8054,42.8706,25.8215
42.2032,32.7064,26.1285
42.5643,46.9179,23.8797
31.8677,36.1098,24.083
46.1035,37.2473,25.6652
34.9097,46.3755,24.0428
37.7732,31.4439,24.678
45.5221,43.8167,25.072
31.8405,40.6594,24.9652
44.3931,33.4309,24.8672
39.4961,47.2264,24.3877
33.7118,33.9308,25.5285
47.4453,39.5238,24.3806
33.4548,44.563,25.7435
40.3412,32.0038,26.254
44.0811,46.054,24.7337
32.0152,37.6905,24.6362
45.3426,35.3019,26.0661
36.7044,46.7917,24.7874
36.2665,32.2711,25.2563
46.5358,42.1232,24.7066
31.9237,42.3247,25.3056
42.9282,32.4583,25.2103
41.477,47.4757,24.1028
32.3628,34.9973,24.7422
