0.4897619398,-0.57194477,0.6580367941,0.6956341955,0.7113289268,0.100519769,-0.5255723627,0.4085221388,0.746246175
0.4418106348,0.01183516641,-0.8970302625,0.8781066527,0.1990047181,0.4351158795,0.1836629233,-0.9799270641,0.07752986245
0.9956380895,-0.08466684437,0.03919592034,0.08774509434,0.9925151323,-0.08493827465,-0.03171108838,0.08800703122,0.9956149704
0.4657845928,-0.4196649705,-0.7790545716,0.400549377,-0.6850422371,0.6085041742,-0.7890531729,-0.5954816923,-0.150985577
0.7893111909,0.5059965096,-0.3477863945,-0.5854462337,0.7909425158,-0.1779400017,0.1850420261,0.3440602694,0.9205335299
-0.5935198998,-0.2659705431,-0.7596010787,0.7509445454,-0.522522748,-0.40379731,-0.2895106532,-0.8100800257,0.5098567776
0.3360413413,0.282125056,0.8985998385,-0.6606594404,0.7505991558,0.01140224514,-0.6712714211,-0.5975000922,0.4386209287
0.9817943209,0.1337354701,-0.1348878625,-0.1552677287,0.1559839079,-0.9754798578,-0.1094159215,0.9786643166,0.1739089176
0.9161444603,0.1171539163,0.3833461723,-0.2370555877,0.9295277865,0.2824583908,-0.3232398123,-0.3496470421,0.8793537227
0.8831495137,-0.3742240583,0.2828485294,0.4402020072,0.4528193843,-0.775355917,0.1620775409,0.8092656915,0.5646414007
0.9742480421,-0.2059377207,0.09181725137,0.05089278937,-0.1958618871,-0.9793099842,0.2196603661,0.9587636708,-0.180337315
0.2838190784,-0.9552635752,0.08317591321,0.8907622139,0.230553844,-0.3916472946,0.3549498683,0.1852469348,0.9163482767
0.9047000039,0.1811898342,-0.3856010203,-0.3730490072,0.7740645731,-0.5115256347,0.2057968443,0.6066253215,0.7678889101
0.1035329535,-0.9945329825,-0.01360419663,0.7818473884,0.07292204432,0.6191906304,-0.6148134586,-0.07474304035,0.7851228497
0.8199955063,0.4100570851,-0.3993251265,-0.376160943,0.9119242317,0.1640034775,0.4314050471,0.01572840161,0.9020212319
0.5639304256,0.2541159929,-0.7857528474,0.655913167,0.4402787924,0.6131333479,0.5017573043,-0.8611501885,0.08160858107
0.7626285725,0.0106427885,0.6467490947,0.06016587642,0.9943627145,-0.08730898732,-0.6440323965,0.1054965545,0.7576890848
0.7437266114,-0.4444840775,-0.4993041482,0.3332931536,0.8940179113,-0.2994121708,0.5794707942,0.05626614505,0.8130484116
0.9780110111,0.1732155026,0.1161501264,-0.2078704316,0.764604214,0.6100576035,0.0168625583,-0.6207872305,0.7837977217
-0.5926720525,0.3423350357,-0.729072398,0.6939205099,-0.2425314774,-0.6779769969,-0.4089182852,-0.9077363085,-0.09381167401
0.8194544023,0.5723391095,-0.03037147071,-0.407905106,0.6196092304,0.6705951283,0.4026262622,-0.5371334521,0.7412015567
-0.6363368397,-0.7406929748,0.2155210978,0.5812950064,-0.2767492332,0.7651836233,-0.5071208357,0.6121958666,0.60666686
0.2990572196,-0.07203242675,-0.9515125374,0.1263549949,-0.9853770151,0.1143090257,-0.9458325405,-0.1544133012,-0.2855824535
-0.4758586975,0.8092357348,-0.3445228956,0.6141511423,0.5861286563,0.5284615148,0.6295846841,0.03988387822,-0.7759074699
0.4951648351,-0.7536532592,0.4322251161,-0.6204660111,0.04147533873,0.7831358282,-0.6081395524,-0.6559623169,-0.4470791022
0.7995575192,-0.5597478459,0.217692725,0.3971953605,0.7647021004,0.5074116112,-0.4504926404,-0.3192382287,0.8337525618
0.38330475,-0.7651460725,0.5173286735,-0.2602002453,0.44796722,0.8553485852,-0.8862128982,-0.4624682233,-0.02738323248
0.9388513963,0.01631945455,0.3439356495,0.1002966006,0.9425991461,-0.3185081501,-0.3293913288,0.333527398,0.8833237387
0.1082399207,0.6530788054,-0.7495146386,0.7167359935,0.471190343,0.5140711782,0.6888930506,-0.5928471428,-0.4170834811
0.5972432262,-0.7402769472,-0.3086917074,-0.7816152069,-0.4508407941,-0.4310687262,0.1799394262,0.4987310095,-0.8478733296
-0.2759168648,-0.460006531,0.8439572709,-0.1148166366,0.8875283478,0.4462180764,-0.9542992317,0.02621875733,-0.2977004418
-0.7397474836,0.3212239094,0.5912604,0.423513368,-0.4605497145,0.7800835773,0.5228863047,0.8274715467,0.2046478726
0.996681754,0.02859427587,0.07620924257,-0.02119990951,0.9951431989,-0.09612792249,-0.07858781778,0.09419331734,0.992447265
0.9822341092,0.001822747044,-0.1876508256,-0.01957457788,0.9954931883,-0.09279088302,0.1866359843,0.09481555602,0.9778430445
0.9832560284,-0.07696930508,-0.1651765986,0.08512041144,0.9954492827,0.04283971343,0.1611275836,-0.05618230652,0.9853331671
0.9854480533,-0.06690878197,-0.156254117,0.1675711606,0.2283029205,0.9590608336,-0.02849632096,-0.9712883153,0.2361926508
-0.9293912135,-0.07144560512,-0.3621153102,0.3234094409,0.3151635041,-0.8922322003,0.1778715995,-0.9463442773,-0.2698040083
0.1417608311,-0.9894499134,-0.02987868183,0.43261647,0.08907397903,-0.897167106,0.8903633285,0.1142571447,0.4406795301
0.537757401,-0.8321284532,0.1355699634,0.6146410306,0.2768721514,-0.7386191274,0.5770904446,0.4805247643,0.6603503386
0.9998634596,-0.003424117856,0.01616593756,0.003347988207,0.9999831901,0.004733980007,-0.01618187552,-0.004679210259,0.9998581159
0.5844220095,-0.6499923932,0.4857579682,0.7770223106,0.6207954525,-0.1041601406,-0.2338530386,0.4383182575,0.8678651171
0.8895999367,-0.1457752635,0.4328527753,0.3239650461,-0.4666520476,-0.8229717585,0.3219605589,0.8723447937,-0.3679075421
-0.4024083147,-0.591245933,0.698924742,-0.6489971334,0.7227043612,0.2376996573,-0.6456549148,-0.3579478356,-0.6745391597
